2
142 80
-0.0378251	-0.974684	0.468957	-0.0805493	0
-0.0126084	-0.974684	0.489648	-0.081297	0
0.0126084	-0.974684	0.510352	-0.081297	0
0.0378251	-0.974684	0.531043	-0.0805493	0
0.0630418	-0.974684	0.551695	-0.0790549	0
0.0882586	-0.974684	0.572281	-0.0768154	0
0.113475	-0.974684	0.592775	-0.0738334	0
0.138692	-0.974684	0.613153	-0.0701127	0
0.163909	-0.974684	0.633387	-0.0656574	0
0.189126	-0.974684	0.653452	-0.0604729	0
0.214342	-0.974684	0.673323	-0.0545652	0
0.239559	-0.974684	0.692974	-0.0479414	0
0.264776	-0.974684	0.712381	-0.0406092	0
0.289992	-0.974684	0.731518	-0.0325772	0
0.315209	-0.974684	0.750362	-0.0238549	0
0.340426	-0.974684	0.768888	-0.0144525	0
0.365643	-0.974684	0.787073	-0.00438097	0
0.390859	-0.974684	0.804892	0.00634781	0
0.416076	-0.974684	0.822324	0.0177213	0
0.441293	-0.974684	0.839346	0.0297262	0
0.46651	-0.974684	0.855935	0.0423484	0
0.491726	-0.974684	0.872071	0.0555733	0
0.516943	-0.974684	0.887731	0.0693854	0
0.54216	-0.974684	0.902895	0.0837684	0
0.567377	-0.974684	0.917544	0.0987057	0
0.592593	-0.974684	0.931657	0.11418	0
0.61781	-0.974684	0.945216	0.130173	0
0.643027	-0.974684	0.958202	0.146665	0
0.668244	-0.974684	0.970597	0.163639	0
0.69346	-0.974684	0.982385	0.181073	0
0.718677	-0.974684	0.993547	0.198948	0
0.743894	-0.974684	1.00407	0.217242	0
0.76911	-0.974684	1.01393	0.235933	0
0.794327	-0.974684	1.02313	0.255	0
0.819544	-0.974684	1.03164	0.27442	0
0.844761	-0.974684	1.03945	0.29417	0
0.869977	-0.974684	1.04655	0.314226	0
0.895194	-0.974684	1.05293	0.334564	0
0.920411	-0.974684	1.05857	0.355159	0
0.945628	-0.974684	1.06347	0.375986	0
0.970844	-0.974684	1.06762	0.397019	0
0.996061	-0.974684	1.071	0.418232	0
1.02128	-0.974684	1.07361	0.439598	0
1.04649	-0.974684	1.07544	0.46109	0
1.07171	-0.974684	1.07649	0.482681	0
1.09693	-0.974684	1.07675	0.504342	0
1.12214	-0.974684	1.07621	0.526043	0
1.14736	-0.974684	1.07487	0.547757	0
1.17258	-0.974684	1.07274	0.569452	0
1.1978	-0.974684	1.06981	0.591099	0
1.22301	-0.974684	1.06607	0.612665	0
1.24823	-0.974684	1.06154	0.63412	0
1.27345	-0.974684	1.05622	0.655432	0
1.29866	-0.974684	1.05011	0.676566	0
1.32388	-0.974684	1.04321	0.69749	0
1.3491	-0.974684	1.03555	0.718169	0
1.37431	-0.974684	1.02713	0.738569	0
1.39953	-0.974684	1.01796	0.758654	0
1.42475	-0.974684	1.00806	0.778388	0
1.44996	-0.974684	0.997461	0.797735	0
1.47518	-0.974684	0.986177	0.816657	0
1.5004	-0.974684	0.97424	0.835119	0
